date,open,close,high,low,vol,open_raw,close_raw,high_raw,low_raw
2023-11-08,4.12,4.13,4.18,4.11,108862.0,4.12,4.13,4.18,4.11
2023-11-09,4.13,4.12,4.18,4.11,103910.0,4.13,4.12,4.18,4.11
2023-11-10,4.1,4.05,4.12,4.03,102388.0,4.1,4.05,4.12,4.03
2023-11-13,4.06,4.09,4.1,4.03,99287.0,4.06,4.09,4.1,4.03
2023-11-14,4.08,4.14,4.15,4.08,100904.0,4.08,4.14,4.15,4.08
2023-11-15,4.17,4.12,4.17,4.11,86338.0,4.17,4.12,4.17,4.11
2023-11-16,4.11,4.11,4.14,4.07,105146.0,4.11,4.11,4.14,4.07
2023-11-17,4.1,4.08,4.12,4.06,90622.0,4.1,4.08,4.12,4.06
2023-11-20,4.08,4.1,4.11,4.05,97038.0,4.08,4.1,4.11,4.05
2023-11-21,4.11,4.17,4.2,4.1,186922.0,4.11,4.17,4.2,4.1
2023-11-22,4.16,4.15,4.24,4.15,176125.0,4.16,4.15,4.24,4.15
2023-11-23,4.17,4.22,4.24,4.1,200127.0,4.17,4.22,4.24,4.1
2023-11-24,4.23,4.21,4.26,4.19,130496.0,4.23,4.21,4.26,4.19
2023-11-27,4.19,4.1,4.22,4.09,166042.0,4.19,4.1,4.22,4.09
2023-11-28,4.1,4.07,4.11,4.06,123731.0,4.1,4.07,4.11,4.06
2023-11-29,4.08,3.98,4.09,3.97,158120.0,4.08,3.98,4.09,3.97
2023-11-30,3.99,3.97,4.01,3.95,154221.0,3.99,3.97,4.01,3.95
2023-12-01,3.97,3.97,4.02,3.94,175981.0,3.97,3.97,4.02,3.94
2023-12-04,3.98,3.93,4.0,3.91,200667.0,3.98,3.93,4.0,3.91
2023-12-05,3.93,3.86,3.93,3.86,129985.0,3.93,3.86,3.93,3.86
2023-12-06,3.87,3.85,3.89,3.83,147305.0,3.87,3.85,3.89,3.83
2023-12-07,3.87,3.91,3.93,3.85,180052.0,3.87,3.91,3.93,3.85
2023-12-08,3.9,3.83,3.92,3.81,304185.0,3.9,3.83,3.92,3.81
2023-12-11,3.81,3.77,3.81,3.69,264764.0,3.81,3.77,3.81,3.69
2023-12-12,3.77,3.87,3.88,3.76,243800.0,3.77,3.87,3.88,3.76
2023-12-13,3.84,3.8,3.86,3.8,130422.0,3.84,3.8,3.86,3.8
2023-12-14,3.81,3.8,3.85,3.79,135088.0,3.81,3.8,3.85,3.79
2023-12-15,3.82,3.84,3.89,3.81,178580.0,3.82,3.84,3.89,3.81
2023-12-18,3.82,3.77,3.88,3.76,166179.0,3.82,3.77,3.88,3.76
2023-12-19,3.75,3.69,3.77,3.66,159727.0,3.75,3.69,3.77,3.66
2023-12-20,3.69,3.62,3.71,3.62,122173.0,3.69,3.62,3.71,3.62
2023-12-21,3.62,3.66,3.68,3.58,131522.0,3.62,3.66,3.68,3.58
2023-12-22,3.68,3.62,3.69,3.6,150284.0,3.68,3.62,3.69,3.6
2023-12-25,3.63,3.6,3.64,3.58,112574.0,3.63,3.6,3.64,3.58
2023-12-26,3.59,3.55,3.61,3.54,104136.0,3.59,3.55,3.61,3.54
2023-12-27,3.55,3.58,3.59,3.54,84753.0,3.55,3.58,3.59,3.54
2023-12-28,3.57,3.67,3.68,3.54,154557.0,3.57,3.67,3.68,3.54
2023-12-29,3.65,3.63,3.68,3.61,136292.0,3.65,3.63,3.68,3.61
2024-01-02,3.62,3.57,3.63,3.56,159204.0,3.62,3.57,3.63,3.56
2024-01-03,3.56,3.6,3.61,3.56,125194.0,3.56,3.6,3.61,3.56
2024-01-04,3.6,3.56,3.6,3.53,115104.0,3.6,3.56,3.6,3.53
2024-01-05,3.56,3.57,3.63,3.54,204491.0,3.56,3.57,3.63,3.54
2024-01-08,3.58,3.47,3.59,3.46,179017.0,3.58,3.47,3.59,3.46
2024-01-09,3.46,3.49,3.53,3.45,118325.0,3.46,3.49,3.53,3.45
2024-01-10,3.48,3.49,3.53,3.45,104082.0,3.48,3.49,3.53,3.45
2024-01-11,3.49,3.54,3.55,3.47,112775.0,3.49,3.54,3.55,3.47
2024-01-12,3.52,3.54,3.59,3.51,128465.0,3.52,3.54,3.59,3.51
2024-01-15,3.54,3.55,3.58,3.47,124749.0,3.54,3.55,3.58,3.47
2024-01-16,3.55,3.49,3.58,3.45,187923.0,3.55,3.49,3.58,3.45
2024-01-17,3.47,3.38,3.48,3.38,140056.0,3.47,3.38,3.48,3.38
2024-01-18,3.37,3.36,3.38,3.27,180753.0,3.37,3.36,3.38,3.27
2024-01-19,3.37,3.37,3.43,3.36,123659.0,3.37,3.37,3.43,3.36
2024-01-22,3.36,3.18,3.36,3.18,164079.0,3.36,3.18,3.36,3.18
2024-01-23,3.18,3.22,3.24,3.12,164771.0,3.18,3.22,3.24,3.12
2024-01-24,3.24,3.39,3.39,3.22,232849.0,3.24,3.39,3.39,3.22
2024-01-25,3.41,3.57,3.58,3.4,246391.0,3.41,3.57,3.58,3.4
2024-01-26,3.59,3.67,3.75,3.58,325554.0,3.59,3.67,3.75,3.58
2024-01-29,3.72,3.58,3.73,3.57,224303.0,3.72,3.58,3.73,3.57
2024-01-30,3.57,3.47,3.6,3.46,205685.0,3.57,3.47,3.6,3.46
2024-01-31,3.45,3.32,3.5,3.3,222944.0,3.45,3.32,3.5,3.3
2024-02-01,3.29,3.24,3.33,3.2,239582.0,3.29,3.24,3.33,3.2
2024-02-02,3.24,3.18,3.38,3.1,259368.0,3.24,3.18,3.38,3.1
2024-02-05,3.2,2.94,3.2,2.88,333067.0,3.2,2.94,3.2,2.88
2024-02-06,2.9,3.12,3.15,2.82,366297.0,2.9,3.12,3.15,2.82
2024-02-07,3.1,3.29,3.32,3.1,413477.0,3.1,3.29,3.32,3.1
2024-02-08,3.28,3.62,3.62,3.27,363761.0,3.28,3.62,3.62,3.27
2024-02-19,3.69,3.43,3.69,3.37,457957.0,3.69,3.43,3.69,3.37
2024-02-20,3.42,3.4,3.45,3.36,275214.0,3.42,3.4,3.45,3.36
2024-02-21,3.36,3.47,3.58,3.33,346664.0,3.36,3.47,3.58,3.33
2024-02-22,3.44,3.44,3.48,3.4,224417.0,3.44,3.44,3.48,3.4
2024-02-23,3.44,3.45,3.46,3.38,229654.0,3.44,3.45,3.46,3.38
2024-02-26,3.43,3.41,3.46,3.37,223825.0,3.43,3.41,3.46,3.37
2024-02-27,3.39,3.46,3.46,3.38,200412.0,3.39,3.46,3.46,3.38
2024-02-28,3.45,3.4,3.52,3.38,336301.0,3.45,3.4,3.52,3.38
2024-02-29,3.38,3.43,3.44,3.37,221440.0,3.38,3.43,3.44,3.37
2024-03-01,3.43,3.41,3.47,3.38,202792.0,3.43,3.41,3.47,3.38
2024-03-04,3.4,3.35,3.41,3.32,186398.0,3.4,3.35,3.41,3.32
2024-03-05,3.33,3.33,3.34,3.26,195817.0,3.33,3.33,3.34,3.26
2024-03-06,3.3,3.29,3.33,3.27,118020.0,3.3,3.29,3.33,3.27
2024-03-07,3.28,3.25,3.32,3.24,174391.0,3.28,3.25,3.32,3.24
2024-03-08,3.25,3.23,3.27,3.19,142361.0,3.25,3.23,3.27,3.19
2024-03-11,3.23,3.3,3.31,3.23,131742.0,3.23,3.3,3.31,3.23
2024-03-12,3.3,3.41,3.45,3.28,260619.0,3.3,3.41,3.45,3.28
2024-03-13,3.4,3.34,3.4,3.31,177120.0,3.4,3.34,3.4,3.31
2024-03-14,3.34,3.37,3.4,3.32,152425.0,3.34,3.37,3.4,3.32
2024-03-15,3.35,3.37,3.38,3.33,105593.0,3.35,3.37,3.38,3.33
2024-03-18,3.36,3.38,3.38,3.33,128071.0,3.36,3.38,3.38,3.33
2024-03-19,3.37,3.33,3.38,3.32,126946.0,3.37,3.33,3.38,3.32
2024-03-20,3.32,3.33,3.35,3.3,141988.0,3.32,3.33,3.35,3.3
2024-03-21,3.32,3.31,3.37,3.3,167151.0,3.32,3.31,3.37,3.3
2024-03-22,3.31,3.21,3.32,3.18,216126.0,3.31,3.21,3.32,3.18
2024-03-25,3.21,3.2,3.29,3.17,217009.0,3.21,3.2,3.29,3.17
2024-03-26,3.19,3.24,3.26,3.19,220399.0,3.19,3.24,3.26,3.19
2024-03-27,3.24,3.16,3.25,3.16,197540.0,3.24,3.16,3.25,3.16
2024-03-28,3.17,3.15,3.19,3.13,167270.0,3.17,3.15,3.19,3.13
2024-03-29,3.14,3.11,3.14,3.08,167864.0,3.14,3.11,3.14,3.08
2024-04-01,3.1,3.15,3.17,3.09,148854.0,3.1,3.15,3.17,3.09
2024-04-02,3.15,3.16,3.19,3.12,176702.0,3.15,3.16,3.19,3.12
2024-04-03,3.14,3.11,3.15,3.1,139700.0,3.14,3.11,3.15,3.1
2024-04-08,3.09,3.02,3.11,3.02,160652.0,3.09,3.02,3.11,3.02
2024-04-09,3.02,3.07,3.08,3.01,130168.0,3.02,3.07,3.08,3.01
2024-04-10,3.06,3.01,3.07,2.98,149745.0,3.06,3.01,3.07,2.98
2024-04-11,2.99,3.0,3.04,2.96,128202.0,2.99,3.0,3.04,2.96
2024-04-12,3.03,2.97,3.05,2.94,192169.0,3.03,2.97,3.05,2.94
2024-04-15,2.93,2.89,2.97,2.82,251909.0,2.93,2.89,2.97,2.82
2024-04-16,2.87,2.81,2.89,2.8,191882.0,2.87,2.81,2.89,2.8
2024-04-17,2.82,2.89,2.91,2.82,198947.0,2.82,2.89,2.91,2.82
2024-04-18,2.89,2.83,2.9,2.82,223274.0,2.89,2.83,2.9,2.82
2024-04-19,2.81,2.77,2.83,2.76,212891.0,2.81,2.77,2.83,2.76
2024-04-22,2.78,2.79,2.84,2.77,186561.0,2.78,2.79,2.84,2.77
2024-04-23,2.78,2.74,2.8,2.73,185419.0,2.78,2.74,2.8,2.73
2024-04-24,2.74,2.72,2.75,2.69,161738.0,2.74,2.72,2.75,2.69
